1000148,考格,Corgg,木工師ギルド受付 コーグ
1000149,梅拉·帕梅拉,Mera Pamera,メラ・パメラ
1000150,,,
1000151,,,
1000152,,,
1000153,贝亚坦,Beatin,ベアティヌ
1000154,哈特福德,Hartford,ハートフォード
1000155,,,
1000156,艾丹,Aedan,エダン
1000157,,,
1000158,,,
1000159,尼希亚,Nicia,ニシア
1000160,,,
1000161,奥妮莉,Aunillie,オニィー
1000162,尼科利奥,Nicoliaux,ニコリオー
1000163,,,
1000164,,,
1000165,部队补给负责人,OIC quartermaster,補給担当官
1000166,,,
1000167,,,
1000168,沃尔赛勒,Vorsaile Heuloix,ボルセル大牙佐
1000169,,,
1000170,卡米兰,Camillain,カミヤン
1000171,弗朗舍蒙蒂奥,Franchemontiaux,フランシュモンティオ
1000172,波勒蒙,Paulemont,ポールモン
1000173,格林鲍尔德,Grimbald,グリムバルド
1000174,,,
1000175,,,
1000176,,,
1000177,,,
1000178,,,
1000179,皮茉·奈尔赫,Pimoh Nelhah,ピモ・ネルハー
1000180,基尼森,Kinnison,キニソン
1000181,海拉尔,Heral,ヘラル
1000182,,,
1000183,,,
1000184,奥斯沃尔德,Oswold,オスウォルト
1000185,塔妮,Tanie,花屋 タニ
1000186,,,
1000187,,,
1000188,,,
1000189,,,
1000190,,,
1000191,,,
1000192,,,
1000193,加文,Gavin,ガヴィン少牙士
1000194,伊德勒,Idele,イデル
1000195,尚斯特卢,Chansteloup,シャンステゥル
1000196,,,
1000197,艾塞丽娜,Athelyna,弓術士ギルド受付 アセリナ
1000198,,,
1000199,蕾伊·阿里亚珀,Leih Aliapoh,レイ・アリアポー
1000200,吕西安娜,Luciane,ルシアヌ
1000201,,,
1000202,,,
1000203,,,
1000204,西尔瓦尔,Silvairre,シルヴェル
1000205,皮尔斯,Piers,ピアス
1000206,芙·密芭斯,F'mibhas,フ・ミバス
1000207,,,
1000208,,,
1000209,,,
1000210,,,
1000211,克洛伊,Chloe,クロエ
1000212,,,
1000213,,,
1000214,加斯西德,Gurthcid,ガースシド
1000215,多米西安,Domitien,防具屋 ドミシアン
1000216,伊洛莉,Ilorie,アクセサリ屋 イロリ
1000217,杰兰特,Geraint,武具屋 ゲレイント
1000218,阿德米兰达,Admiranda,道具屋 アドミランダ
1000219,,,
1000220,杂用商人,merchant & mender,よろず屋
1000221,,,
1000222,杂用商人,merchant & mender,よろず屋
1000223,,,
1000224,,,
1000225,,,
1000226,,,
1000227,阿德勒福,Hadrefort,アドルフォル
1000228,马克凯洛尔,Marcquelort,マルクロル
1000229,温尼尔德,Wenyld,ウェニルド
1000230,杂用商人,tool supplier & mender,よろず屋
1000231,帕斯卡莉娜,Pascaline,パスカリヌ
1000232,沙沙梅洛,Sasamero,料理屋 ササメロ
1000233,帕内尔,Parnell,パーネル
1000234,武具商,hamlet smithy,武具屋
1000235,波内特,Ponette,ポネット
1000236,奥·洛约德,O'rhoyod,素材屋 オ・ロヨド
1000237,艾尔弗雷德,Aelfraed,エルフレード
1000238,阿拉里克,Alaric,雑貨屋 アラリック
1000239,阿尔巴加斯特,Albgast,薬屋 アルバガスト
1000240,,,
1000241,,,
1000242,,,
1000243,贸易商 莉休休,Rishushu,交易商人 リシュシュ
1000244,防具商,hamlet armorer,防具屋
1000245,,,
1000246,,,
1000247,,,
1000248,赛因古蕾德,Ceinguled,セイングレド
1000249,,,
1000250,,,
1000251,吉莉安,Jillian,槍術士ギルド受付 ジリアン
1000252,,,
1000253,,,
1000254,伊维因,Ywain,イウェイン
1000255,,,
1000256,,,
1000257,米泰妮,Mitainie,ミテニー
1000258,,,
1000259,,,
1000260,奥图费尔,Haurtefert,オルトゥフェル牙兵長
1000261,弗朗西斯,Francis,フランシス
1000262,乔琳妮,Jolline,ジョリーヌ
1000263,布瓦瑟隆,Boiselont,ボアズロン
1000264,,,
1000265,加埃唐,Gaethan,ガエタン
1000266,,,
1000267,利奥波德,Leopold,武具屋 レオポルド
1000268,,,
1000269,,,
1000270,,,
1000271,,,
1000272,奈莫·麦莫薇,Nemoh Maimhov,ネモ・マイモーヴ
1000273,,,
1000274,,,
1000275,,,
1000276,朱妮,Junnie,ジュニ
1000277,纳特哈希奥,Nathaxio,ナトハシオ
1000278,,,
1000279,,,
1000280,,,
1000281,塞韦兰,Severaint,セヴラン
1000282,诺埃斯,Noes,ノエス
1000283,雅·修瓦艾,Y'shuwahe,ヤ・シュワエ
1000284,赛丝瑞达,Saethryda,セースリダ
1000285,,,
1000286,埃斯塔娜,Estaine,エステヌ
1000287,艾琉雅,Aeileua,エイリュア
1000288,弗兰凯,Francquet,フランケ
1000289,,,
1000290,,,
1000291,,,
1000292,桑德雷,Sandre,サンドレ
1000293,,,
1000294,莱昂索,Leonceault,園芸師ギルド受付 レオンソ
1000295,西塞莉,Cicely,シセリー
1000296,,,
1000297,埃塞雷德,Ethelred,エテルレッド
1000298,,,
1000299,阿舍沃利埃,Archevauliere,アルシュボリエル
1000300,萨米阿娜,Samiane,サミアヌ
1000301,小约翰,Littlejohn,粉屋 リトルジョン
1000302,,,
1000303,,,
1000304,,,
1000305,,,
1000306,肯纳德,Kennard,ケンナード
1000307,巴蒂斯托,Baptistaux,バティスト
1000308,,,
1000309,加伯多,Gurbodu,ガーボドゥー
1000310,,,
1000311,巴纳邦唐,Barnabontant,バルナボンタン
1000312,莉塞莱,Lisellaie,リズレー
1000313,,,
1000314,,,
1000315,瓦尔迪尤,Waldew,ウォルデュー
1000316,,,
1000317,,,
1000318,,,
1000319,,,
1000320,毕蒂,Biddy,ビディー
1000321,,,
1000322,,,
1000323,玛代勒,Madelle,幻術士ギルド受付 マデル
1000324,艾美利亚,Emeria,エメリア
1000325,,,
1000326,,,
1000327,沙利娜,Charline,シャルリヌ
1000328,卡斯伯特,Cuthbert,カスベルト
1000329,,,
1000330,,,
1000331,伍尔夫瑞克,Wlfric,ウルフリック
1000332,梅弗里德,Meffrid,メッフリッド
1000333,,,
1000334,巴兰,Balan,バラン
1000335,,,
1000336,,,
1000337,,,
1000338,伊玛妮,Ymanie,イマニー
1000339,,,
1000340,埃里蒙,Erimmont,エリモン
1000341,乔弗里,Geoffrey,ジョフリー
1000342,,,
1000343,,,
1000344,,,
1000345,,,
1000346,,,
1000347,,,
1000348,,,
1000349,,,
1000350,,,
1000351,,,
1000352,兰德尔,Randall,革細工師ギルド受付 ランダル
1000353,,,
1000354,,,
1000355,克玛·莫修罗卡,Khuma Moshroca,クマ・モシュロカ
1000356,,,
1000357,贝利,Beli,ベリ
1000358,,,
1000359,,,
1000360,格拉特肯特,Gratcant,グラトカント
1000361,,,
1000362,,,
1000363,薇波尔格,Werbyrgh,革細工商人 ワービルグ
1000364,,,
1000365,,,
1000366,,,
1000367,霍丁,Hoddyn,ホディン
1000368,,,
1000369,,,
1000370,塞莱斯汀,Celestine,セレスティーヌ
1000371,勒里克,Leuric,リューリック
1000372,塔塔索萨,Tatasosa,タタソサ
1000373,斯皮宁·布雷德,Spinning Blade,スピニング・ブレイド
1000374,,,
1000375,艾拉尔,Eral,エラル
1000376,,,
1000377,,,
1000378,,,
1000379,,,
1000380,,,
1000381,,,
1000382,,,
1000383,,,
1000384,娜奥·加姆多拉,Naoh Gamduhla,ナオ・ガムドゥラ
1000385,,,
1000386,,,
1000387,,,
1000388,,,
1000389,诺基洛·玛露基洛,Nojiro Marujiro,ノジロ・マルジロ
1000390,,,
1000391,奥丝吉丝,Osgyth,革細工師 オスギス
1000392,费雷奥尔,Ferreol,木工師 フェレオル
1000393,布卢瓦西朗,Bloisirant,ブロアジラン
1000394,阿肯博德,Erkenbaud,修理屋 アーケンボード
1000395,克莱芒坦,Clementain,修理屋 クレマンタン
1000396,杂用商人,merchant & mender,よろず屋
1000397,修理工,independent arms mender,修理屋
1000398,,,
1000399,,,
1000400,,,
1000401,,,
1000402,,,
1000403,,,
1000404,,,
1000405,,,
1000406,,,
1000407,昂贝勒,Ombelle,オンベル
1000408,茨布·卡玛佐姆,Tsubh Khamazom,ツブ・カマゾン
1000409,阿丽克希,Alixie,アリクシ
1000410,,,
1000411,马里于斯泰尔,Mariustel,マリウステル
1000412,,,
1000413,瓦勒兰,Vallerin,ヴァルラン
1000414,,,
1000415,,,
1000416,,,
1000417,,,
1000418,,,
1000419,,,
1000420,福瑟尔托,Faucertaux,フォセルトー
1000421,加尔弗里德,Galfrid,ガルフリッド
1000422,,,
1000423,神勇队队员,Gods' Quiver bow,神勇隊の隊士
1000424,,,
1000425,,,
1000426,,,
1000427,,,
1000428,塞因薇茵,Cynewyn,サインウィン
1000429,米莉森特,Millicent,ミリセント
1000430,阿罗德,Arold,アロルド
1000431,,,
1000432,莫雷兰,Maurelin,モルラン
1000433,,,
1000434,,,
1000435,欧夏·嘉布,Osha Jaab,オシャ・ジャーブ
1000436,西奥多,Theodore,テオドール
1000437,扎凯乌斯,Zacheus,ザケウス
1000438,伊莉耶勒,Irielle,イリエル
1000439,罗朗代,Rolandaix,ロランデ
1000440,,,
1000441,,,
1000442,,,
1000443,,,
1000444,,,
1000445,,,
1000446,,,
1000447,,,
1000448,富尔克,Foulques,フールク
1000449,蒙朗甘,Monranguin,モンランガン
1000450,,,
1000451,,,
1000452,,,
1000453,,,
1000454,,,
1000455,艾尔德佛里斯,Ealdfrith,エルドフリス
1000456,神勇队师团长,Gods' Quiver instructor,神勇隊の師団長
1000457,,,
1000458,,,
1000459,奥尔德雷德,Aldred,アルドレド
1000460,寂静的法师,silent conjurer,物静かな道士
1000461,加比诺,Gabineaux,ガビノー
1000462,,,
1000463,,,
1000464,,,
1000465,阿莱斯坦,Alestan,エールスタン
1000466,,,
1000467,,,
1000468,,,
1000469,,,
1000470,凯夏,Keitha,ケーシャ
1000471,吕凯洛,Luquelot,ルクロ
1000472,,,
1000473,玛尔戈,Margault,マルゴ
1000474,艾赛斯芮斯,Aethelthryth,エーセルスリス
1000475,,,
1000476,莱奥代尔,Leodaire,レオデール
1000477,,,
1000478,玛姬丽亚,Margeria,マージェリア
1000479,,,
1000480,,,
1000481,,,
1000482,,,
1000483,伯纳德,Bernard,バナード
1000484,尤蒙德,Ewmond,ユモンド
1000485,,,
1000486,,,
1000487,,,
1000488,,,
1000489,,,
1000490,,,
1000491,洛泰尔,Lothaire,ロテール
1000492,,,
1000493,,,
1000494,菲因内亚,Finnea,フィンネア
1000495,,,
1000496,,,
1000497,,,
1000498,,,
1000499,,,
1000500,,,
1000501,瓦尔塞奥夫,Waltheof,ウォルセオフ
1000502,贝尔特,Berthe,ベルト
1000503,阿梅勒,Armelle,アルメル
1000504,,,
1000505,达朗梅尔,Daranmert,ダランメル
1000506,,,
1000507,凯蕾,Kyleigh,カイレー
1000508,,,
1000509,,,
1000510,昂盖朗,Enguerran,アンゲラン
1000511,,,
1000512,胆怯的鬼哭队队员,worried Wood Wailer,怯えた鬼哭隊士
1000513,动摇的鬼哭队队员,witless Wood Wailer,動揺した鬼哭隊士
1000514,慌张的鬼哭队队员,overwrought Wood Wailer,慌てた鬼哭隊士
1000515,刚毅的幻术师,cool-headed conjurer,気丈な幻術士
1000516,困惑的幻术师,confused conjurer,戸惑う幻術士
1000517,,,
1000518,,,
1000519,,,
1000520,,,
1000521,,,
1000522,,,
1000523,,,
1000524,,,
1000525,,,
1000526,,,
1000527,,,
1000528,阿修巴尔德,Erchebald,アーシュバルド
1000529,,,
1000530,,,
1000531,,,
1000532,,,
1000533,异国的诗人,wandering minstrel,異邦の詩人
1000534,蕾伊·阿里亚珀,Leih Aliapoh,レイ・アリアポー
1000535,杂用商人,merchant & mender,よろず屋
1000536,弗洛里蒙,Florimond,フロリモン
1000537,,,
1000538,,,
1000539,,,
1000540,罗尔佛·霍桑,Rolfe Hawthorne,ロルフ・ホウソーン
1000541,穆罗代尔,Muraudel,船頭 ムロデル
1000542,艾马,Aymar,アイマル
1000543,,,
1000544,,,
1000545,维克多,Victor,ヴィクター
1000546,,,
1000547,,,
1000548,伊斯梅,Ismey,イスメイ
1000549,,,
1000550,,,
1000551,,,
1000552,,,
1000553,蒙娜,Monne,モヌ
1000554,,,
1000555,,,
1000556,怪物猎人,hunter-scholar,モブハンター
1000557,布莱塞特,Blaisette,ブレゼット
1000558,,,
1000559,,,
1000560,,,
1000561,若阿桑,Joacin,ジョアシャン
1000562,,,
1000563,阿密希亚,Ameexia,アミシア
1000564,,,
1000565,,,
1000566,,,
1000567,,,
1000568,,,
1000569,马克西米卢瓦,Maximiloix,マクシミロア
1000570,,,
1000571,,,
1000572,,,
1000573,,,
1000574,,,
1000575,,,
1000576,诺蕾克希亚,Knolexia,ノレクシア
1000577,,,
1000578,马兰泰尔,Marinterre,マランテル
1000579,杂用商人,encampment clothier & tailor,よろず屋
1000580,科姆希奥,Komuxio,コムシオ
1000581,,,
1000582,,,
1000583,,,
1000584,伊梅狄亚,Imedia,イメディア
1000585,佩里克希亚,Pelixia,ペリクシア
1000586,,,
1000587,德蕾希亚,Dellexia,デレシア
1000588,,,
1000589,,,
1000590,巴斯卡隆,Buscarron,バスカロン
1000591,,,
1000592,,,
1000593,,,
1000594,伊安娜,Ianna,イアンナ
1000595,店员,alehouse wench,店員
1000596,,,
1000597,杂用商人,arms supplier & mender,よろず屋
1000598,奥菲里奥,Auphiliot,オフィリオー
1000599,,,
1000600,陆行鸟房,chocobokeep,チョコボ屋
1000601,,,
1000602,,,
1000603,哈乌金,Howkin,ハウキン
1000604,,,
1000605,,,
1000606,,,
1000607,,,
1000608,,,
1000609,古恩太拉斯,Gunterus,グンテラス
1000610,卡特琳,Katelyn,ケイトリン
1000611,,,
1000612,古斯瑞特,Guithrit,グイスリット
1000613,,,
1000614,,,
1000615,伊莎贝尔,Ysabel Hawthorne,イサベル・ホウソーン
1000616,,,
1000617,热勒兰,Jeulerand,ジュルラン
1000618,,,
1000619,阿纽德,Aniud,アニウド
1000620,,,
1000621,希蒙德,Simond,ショモンド
1000622,布雷多斯,Bledros,ブレドロス
1000623,,,
1000624,,,
1000625,,,
1000626,,,
1000627,奇·佳瓦娜,Q'djawana,キ・ジャワナ
1000628,,,
1000629,鲍德温,Bodwine,ボドワイン
1000630,,,
1000631,普里梅兰,Primerain,プリムラン
1000632,维奥娜,Vionne,ヴィオヌ
1000633,,,
1000634,,,
1000635,利奥内,Lionnet,リオンネ
1000636,,,
1000637,海卢因,Herluin,ヘルルイン
1000638,,,
1000639,,,
1000640,埃德波特,Eadbert,イードバート
1000641,,,
1000642,,,
1000643,,,
1000644,威特雷德,Wihtred,ウィトレッド
1000645,,,
1000646,,,
1000647,阿珞瑞德,Aluerad,アルーラド
1000648,,,
1000649,,,
1000650,,,
1000651,,,
1000652,,,
1000653,,,
1000654,,,
1000655,,,
1000656,达梅塔,Dametta,アメッタ
1000657,,,
1000658,,,
1000659,,,
1000660,,,
1000661,,,
1000662,希萨利亚,Caesaria,シーサリア
1000663,,,
1000664,瓦尔特蒙,Valtemont,バルトゥモン
1000665,伯特,Berte,バーテ
1000666,,,
1000667,,,
1000668,,,
1000669,,,
1000670,,,
1000671,琳妮薇,Linyeve,リニーヴ
1000672,布雷丢德,Bleidiud,ブレーディウド
1000673,,,
1000674,,,
1000675,,,
1000676,,,
1000677,,,
1000678,,,
1000679,,,
1000680,,,
1000681,索索巴提,Sosobati,ソソバチ
1000682,塞莱斯图瓦,Celestoix,セレストア
1000683,,,
1000684,姆姆纳利,Mumunari,ムムナリ
1000685,波莉娜,Pauline,ポリヌ
1000686,卢海利克,Louhelic,ルーヘリック
1000687,,,
1000688,,,
1000689,,,
1000690,,,
1000691,盖娃,Geva,ゲヴァ
1000692,艾·斯密·雅恩,E-Sumi-Yan,エ・スミ・ヤン
1000693,马鲁瓦勒,Maroile,マロアール
1000694,,,
1000695,,,
1000696,,,
1000697,,,
1000698,,,
1000699,,,
1000700,,,
1000701,,,
1000702,,,
1000703,,,
1000704,,,
1000705,柏蕾雅,Braya,ブレイヤ
1000706,,,
1000707,埃灵顿,Isleton,イセルトン
1000708,,,
1000709,,,
1000710,,,
1000711,阿肯博德,Erkenbaud,アーケンボード
1000712,,,
1000713,,,
1000714,,,
1000715,,,
1000716,奥斯温,Oswyn,オスウィン
1000717,杂用商人,merchant & mender,よろず屋
1000718,杂用商人,merchant & mender,よろず屋
1000719,,,
1000720,,,
1000721,,,
1000722,,,
1000723,,,
1000724,,,
1000725,,,
1000726,,,
1000727,,,
1000728,,,
1000729,,,
1000730,富尔克,Foulques,フールク
1000731,西尔瓦尔,Silvairre,シルヴェル
1000732,蕾伊·阿里亚珀,Leih Aliapoh,レイ・アリアポー
1000733,,,
1000734,吉娅·莫尔酷,Giah Molkoh,ギア・モルコー
1000735,蕾伊·阿里亚珀,Leih Aliapoh,レイ・アリアポー
1000736,西尔瓦尔,Silvairre,シルヴェル
1000737,,,
1000738,,,
1000739,,,
1000740,负伤的法师,injured Hearer,負傷した道士
1000741,艾尔格,Eylgar,エイルガル
1000742,库库巴其,Kukuvachi,ククバチ
1000743,,,
1000744,居斯塔万,Gustavain,グスタバン
1000745,,,
1000746,贝雷妮丝,Berenice,ベレニス
1000747,奥贝,Aube,オブ
1000748,洛兹琳,Roseline,ロズリン
1000749,,,
1000750,,,
1000751,,,
1000752,,,
1000753,奥尔蒂蒙,Hortimont,オルティモン
1000754,负伤的法师,injured Hearer,負傷した道士
1000755,,,
1000756,马泰奥米,Matheomi,マテオミ牙軍曹
1000757,,,
1000758,,,
1000759,,,
1000760,,,
1000761,,,
1000762,,,
1000763,,,
1000764,诺拉内尔,Nolanel,ノラネル
1000765,,,
1000766,罗莎·霍桑,Rosa Hawthorne,ロサ・ホウソーン
1000767,伍尔夫尤,Wulfiue,ウルフュー
1000768,帕瑟蒙特雷,Parsemontret,パルセモントレ
1000769,,,
1000770,,,
1000771,,,
1000772,,,
1000773,,,
1000774,亚妮,Yannie,ヤニ
1000775,亚妮,Yannie,ヤニ
1000776,鲁瓦泰卢安,Roiteloin,ロアトゥロアン
1000777,困扰的刻木匠,troubled carpenter,困り果てた木工師
1000778,鲁瓦泰卢安,Roiteloin,ロアトゥロアン
1000779,,,
1000780,,,
1000781,,,
1000782,,,
1000783,,,
1000784,吉莉恩,Gillian,ギリアン
1000785,马约隆,Mayeulons,マユロン
1000786,梅拉娜,Mellaine,メレヌ
1000787,斯陶特·艾尔姆,Stout Elm,スタウト・エルム
1000788,迪梅桑,Duimessand,ドゥイメサン
1000789,阿托尔,Artor,アートル
1000790,,,
1000791,雅·夏卡茉,Y'shaqamo,ヤ・シャカモ
1000792,冥想中的新兵,meditating initiate,瞑想している新兵
1000793,正在发呆的新兵,daydreaming initiate,ぼんやりしている新兵
1000794,打瞌睡的新兵,slumbering initiate,居眠りしている新兵
1000795,西尔瓦尔,Silvairre,シルヴェル
1000796,,,
1000797,,,
1000798,,,
1000799,,,
1000800,,,
1000801,,,
1000802,,,
1000803,,,
1000804,,,
1000805,,,
1000806,,,
1000807,,,
1000808,,,
1000809,,,
1000810,,,
1000811,,,
1000812,,,
1000813,,,
1000814,约赫·帕妮帕尔,Yohah Panipahr,ヨハ・パニパー
1000815,弗弗茶,Fufucha,フフチャ
1000816,让勒米,Janremi Blackheart,ジャンレミ
1000817,,,
1000818,,,
1000819,,,
1000820,,,
1000821,奇娜·莉艾佳,Qina Lyehga,キナ・リエーガ
1000822,西尔弗雷,Sylveret,シルブレ
1000823,尼埃尔,Nyell,ニエル
1000824,艾萝尔,Helaure,エロール
1000825,维克比尔特,Waekbyrt,ヴェークビルト
1000826,丝·蕾莫,S'raemha,ス・レーマー
1000827,奴奴芭,Nunuba,ヌヌバ
1000828,奥西萨,Ositha,オシサ
1000829,尼尔,Neale,ニール
1000830,贝亚德,Bayard,ベイヤード
1000831,,,
1000832,维拉·卡玛佐姆,Wyra Khamazom,ウィラ・カマゾン
1000833,戴穆森,Dhemsunn,デムルスン
1000834,纳纳皮利,Nanapiri,ナナピリ
1000835,玛尔艾拉克,Mharelak,マルエラク
1000836,,,
1000837,哈斯特霍瓦布,Hasthwab,ハストフワブ
1000838,伊吉·莫伊,Ighii Moui,イギ・モーイ
1000839,,,
1000840,乔乔卢恩,Jojoroon,ジョジョルン
1000841,,,
1000842,利奥托鲁瓦,Liautroix,リオトロア
1000843,,,
1000844,,,
1000845,,,
1000846,,,
1000847,,,
1000848,,,
1000849,,,
1000850,,,
1000851,布瑞克特,Brictt,ブリクト
1000852,瓦·哈特亚,W'hahtoa,ワ・ハトア
1000853,古·纳恩嘉尔,G'nanghal,グ・ナンガル
1000854,嗓音清澈的骑士,sure-voiced Barracuda Knight,澄んだ声の騎士
1000855,精疲力竭的冒险者,unconscious adventurer,伸びている冒険者
1000856,瓦瓦拉哥,Wawalago,ワワラゴ
1000857,希希蒲,Sisipu,シシプ
1000858,菲尔斯努,Fhilsnoe,フィルスヌー
1000859,恩·恩姆莉加,N'nmulika,漁師ギルド受付 ン・ンムリカ
1000860,捕鱼人 卢薇奥娜,Louviaune,漁師 ルヴィオヌ
1000861,克利夫顿,Clifton,
1000862,温德萨茨,Undsatz,ウンドサッツ
1000863,达卡·基恩加尔,Daca Jinjahl,ダカ・ジンジャル
1000864,布鲁梅尔,Bloemerl,ブルーメル
1000865,梅希,Maisie,マイシー
1000866,,,
1000867,,,
1000868,雷雷纳斯,Rerenasu,船頭 レレナス
1000869,乔·赫恩格,Z'onggo,ジョ・ホンゴ
1000870,斯克夫敏德,Skoefmynd,スクーフミンド
1000871,,,
1000872,,,
1000873,,,
1000874,,,
1000875,,,
1000876,,,
1000877,,,
1000878,雅·密约伊,Y'myhoi,ヤ・ミョイ
1000879,,,
1000880,,,
1000881,,,
1000882,,,
1000883,格特,Gert,ガート
1000884,罗尔赞特,Lorhzant,ロール
1000885,昏昏欲睡的冒险者,drowsy-eyed adventurer,眠たそうな冒険者
1000886,阿尔德斯奇夫,Ahldskyf,アルドスキフ
1000887,霍布,Hob,ホッブ
1000888,脸色不好的冒险者,pasty-faced adventurer,顔色の悪い冒険者
1000889,牙齿洁白的搬运工,pearly-toothed porter,白い歯の荷運び
1000890,肌肉结实的水手,muscle-bound deckhand,鍛え抜かれた肉体の船乗り
1000891,,,
1000892,,,
1000893,,,
1000894,,,
1000895,缪里,Murie,巴術士ギルド受付 ムリー
1000896,,,
1000897,哈尔德贝尔克,Haldberk,ハルドベルク
1000898,佩·塔嘉,P'tahjha,ペ・タージャ
1000899,茹布·艾波卡恩,Rubh Epocan,ルブ・エポカン
1000900,装腔作势的妇人,glowing goodwife,とり澄ましている御婦人
1000901,臭气熏天的海盗,positively pungent pirate,臭い息の海賊
1000902,キキルン商人,Qiqirn trader,キキルン商人
1000903,,,
1000904,,,
1000905,艾利尔维恩,Elilwaen,エリルヴェーン
1000906,多多罗巴,Dodoroba,
1000907,伊万,Ivan,
1000908,莉莉娜,Lilina,
1000909,图比尔盖姆,Thubyrgeim,トゥビルゲイム
1000910,拉妮艾特,Laniaitte,ラニエット
1000911,摩卓恩·达拉卓恩,Mozon Dalazon,モゾン・ダラゾン
1000912,,,
1000913,,,
1000914,尔·帕哈拉,R'baharra,ル・バハーラ
1000915,卡尔瓦兰,Carvallain,カルヴァラン
1000916,莫丁,Mordyn,モーディン
1000917,百鬼夜行海賊２,百鬼夜行海賊２,百鬼夜行海賊２
1000918,罗丝温,Rhoswen,ローズウェン
1000919,奥·卡尔卡雅,O'kalkaya,オ・カルカヤ
1000920,阿·布罗卡,A'brohka,ア・ブロッカ
1000921,,,
1000922,,,
1000923,,,
1000924,,,
1000925,,,
1000926,布拉乌拖塔,Blauthota,斧術士ギルド受付 ブラウトータ
1000927,威尔恩兹恩,Wyrnzoen,ヴィルンズーン
1000928,,,
1000929,米纳迪格,Mynadaeg,ミナデーグ
1000930,,,
1000931,,,
1000932,兹兹蕾,Zuzule,ズズレ
1000933,丝·拉艾波丽,Fuzak Anzak,ス・ラエポリ
1000934,碧·纳普拉,B'nhapla,ビ・ナプラ
1000935,维·哈伊诺,Merlzirn,ヴァ・ハイノ
1000936,内乌·嘉宛塔尔,Nheu Jawantal,ネウ・ジャワンタル
1000937,戈多伯特,Godebert,ゴードバート
1000938,金奈德,Ginnade,ギナーデ
1000939,缇芙·莫修罗卡,Tefh Moshroca,テフ・モシュロカ
1000940,,,
1000941,,,
1000942,,,
1000943,,,
1000944,,,
1000945,,,
1000946,查里斯,Charlys,調理師ギルド受付 チャーリス
1000947,林格萨斯,Lyngsath,リングサス
1000948,,,
1000949,诺莉娜,Noline,ノリヌ
1000950,英厄姆,Ingham,イングハム
1000951,普鲁登提亚,Prudentia,プルデンシア
1000952,普尔米娅,Pulmia,プルミア
1000953,,,
1000954,,,
1000955,,,
1000956,黛文·达芙,Diving Dove,ダイビング・ダヴ
1000957,尔·丝西莫,R'sushmo,ル・スーシモ
1000958,芙蕾卢瓦兹,Frailoise,フレロアズ
1000959,赫·拉赫诺,H'lahono,ハ・ラホノ
1000960,,,
1000961,,,
1000962,可可拉玛,Cocorama,ココラマ
