65,黄金谷,Aurum Vale,オーラムヴェイル
66,东方地域,Far East,東方地域
67,摩杜纳,Mor Dhona,モードゥナ
68,翡翠湖滨,Jadeite Thick,翡翠湖畔
69,翠泪择伐区,Greentear,グリーンティア択伐地
70,弯枝,Bentbranch,ベントブランチ
71,酸模避风港,Sorrel Haven,スカンポの安息所
72,朽骨森,The Standing Corses,枯骨の森
73,蜜场,The Honey Yard,ハニーヤード
74,九藤,Nine Ivies,ナインアイビー
75,荆棘森,The Bramble Patch,茨の森
76,百灵啼,Larkscall,ラークスコール
77,妖精领,Sylphlands,シルフ領
78,高径,Upper Paths,アッパーパス
79,低径,Lower Paths,ロウアーパス
80,蛇蜕林,Snakemolt,蛇殻林
81,沉默花坛,Silent Arbor,沈黙の花壇
82,兀尔德恩惠地,Urth's Gift,ウルズの恵み
83,私语巨木,Treespeak,ひそひそ木立
84,和平苑,Peacegarden,ピースガーデン
85,桤木泉,Alder Springs,アルダースプリングス
86,荣耀溪,Proud Creek,プラウドクリーク
87,青貉门,Blue Badger Gate,青狢門
88,白狼门,White Wolf Gate,白狼門
89,基尔波特哨塔,Gilbert's Spire,ギルバート監視哨
90,烤饼练兵所,The Bannock,バノック練兵所
91,加比诺老爹的小屋,Gabineaux's Bower,ガビノー親方の小屋
92,裸岩丘,Naked Rock,裸岩の丘
93,沃连牢狱,Spirithold,ウォーレン牢獄
94,弯枝牧场,Bentbranch Meadows,ベントブランチ牧場
95,加尔梵斯哨塔,Galvanth's Spire,ガルヴァンス監視哨
96,地母神忘迹,The Matron's Lethe,地神の忘却
97,塔姆·塔拉墓园,The Tam-Tara Deepcroft,タムタラの墓所
98,镜池栈桥,The Mirror Planks,鏡池桟橋
99,睡莲岩,Lilystone,睡蓮岩
100,境树,The Hedgetree,境樹
101,常影区,Everschade,エバーシェイド
102,静语庄园,Haukke Manor,ハウケタ御用邸
103,血祭台,Sanguine Perch,早贄台
104,萌芽池,Hopeseed Pond,芽吹の池
105,龙纹岩,Amberscale Rock,鱗紋岩
106,魔石精巢穴,Spriggan Dig,スプリガンの巣窟
107,霍桑山寨,The Hawthorne Hut,ホウソーン家の山塞
108,境树,The Hedgetree,境樹
109,,,
110,阿马里赛哨塔,Amarissaix's Spire,アマリセ監視哨
111,帝国东方堡,Castrum Oriens,カストルム・オリエンス
112,十二神大圣堂,Sanctum of the Twelve,十二神大聖堂
113,妖精暂留地,Little Solace,シルフの仮宿
114,月芽丛,Moonspore Grove,ムーンスポア・グローブ
115,摇篮树,The Seedbed,ゆりかごの大樹
116,金叶台,Goldleaf Dais,金葉台
117,悬钩群,Hanging Barbs,ハンギングバーブ
118,巴斯卡隆监视所遗址,Buscarron's Scar,バスカロン監視所跡
119,巴斯卡隆酒家,Buscarron's Druthers,酒房「バスカロンドラザーズ」
120,托托·拉克千狱,The Thousand Maws of Toto-Rak,トトラクの千獄
121,空居,Issom-Har,イソム・ハーの穴蔵
122,无人庵,No Man's Hovel,主なき庵室
123,恬静路营地,Camp Tranquil,キャンプ・トランキル
124,,,
125,无限城市街古迹,The Lost City of Amdapor,古アムダプール市街
126,蔓根沼,Rootslake,根渡り沼
127,森南飞艇坪,South Shroud Landing,サウスシュラウド・ランディング
128,无限城古堡,Amdapor Keep,古城アムダプール
129,石场水车,Quarrymill,クォーリーミル
130,红腹蜂巢,Redbelly Hive,レッドベリー砦
131,哥布林族野营地,Goblins' Meet,ゴブリン族の野営地
132,枯叶堆,Takers' Rot,朽葉の吹溜り
133,兀尔德泉,Urth's Fount,ウルズの泉
134,,,
135,黄蛇门,Yellow Serpent Gate,黄蛇門
136,私语巨木鸟栏,Treespeak Stables,ツリースピーク厩舎
137,艾·塔塔哨塔,E-Tatt's Spire,エ・タッタ監視哨
138,境树,The Hedgetree,境樹
139,林场水车,Hyrstmill,ハーストミル
140,秋瓜浮村,Fallgourd Float,フォールゴウド
141,浮栓亭,The Bobbing Cork,浮かぶコルク亭
142,弗洛朗泰尔哨塔,Florentel's Spire,フロランテル監視哨
143,山人岩穴,Finders' Bluff,山師の岩窟
144,格尔莫拉遗迹,Gelmorra Ruins,ゲルモラ遺跡
145,鸟人军采伐所,Ixali Logging Grounds,イクサル軍伐採所
146,欧金尼娅哨塔,Eugenia's Spire,ユージニア監視哨
147,初学者学堂,Hall of the Novice,初心者の館
148,,,
149,,,
150,,,
151,栖木旅馆,The Roost,旅館「とまり木」
152,艾欧泽亚地下空间,Eorzean Subterrane,エオルゼア地下空間
153,陌迪翁牢狱,Mordion Gaol,モルディオン監獄
154,群狼困斗,The Fold,ザ・フォールド
155,花蜜栈桥,Sweetbloom Pier,花蜜桟橋
156,西叶脉,West Vein,西の葉脈
157,东叶脉,East Vein,東の葉脈
158,若斯兰哨塔,Josselin's Spire,ジョスラン監視哨
159,盛花养蜂场,Fullflower Comb,フルフラワー養蜂場
160,元灵幼树,Blessed Bud,精霊の幼木
161,和风流地,Zephyr Drift,ゼファードリフト
162,盛夏滩,Summerford,サマーフォード
163,三星里弯陷,Three-malm Bend,スリーマルム・ベンド
164,莫拉比湾,Moraby Bay,モラビー湾
165,雪松原,Cedarwood,シダーウッド
166,神握角,The Gods' Grip,ゴッズグリップ
167,鲜血滨,Bloodshore,ブラッドショア
168,接雨草树林,Raincatcher Gully,レインキャッチャー樹林
169,永恒旧街,Agelyss Wise,アジェレス旧街道
170,四分石地,Quarterstone,クォーターストーン
171,骷髅谷,Skull Valley,スカルバレー
172,二分石地,Halfstone,ハーフストーン
173,幻影群岛,The Isles of Umbra,幻影諸島
174,橡树原,Oakwood,オークウッド
175,登天路,The Long Climb,ロングクライム
176,黑金湖,Iron Lake,アイアンレイク
177,石绿湖,Bronze Lake,ブロンズレイク
178,泽尔玛溪谷,Zelma's Run,ゼルマ渓谷
179,和风陆门,Zephyr Gate,ゼファー陸門
180,加拉迪翁湾,Galadion Bay,ガラディオン湾
181,德内维尔西路,De Nevelle Westroad,デネベール街道
182,无赖川,Rogue River,ローグ川
183,拉撒格兰关,La Thagran Checkpoint,ラザグラン関門
184,盛夏农庄,Summerford Farms,サマーフォード庄
185,海词石窟,Seasong Grotto,シーソング石窟
186,永恒川,Agelyss River,アジェレス川
187,岩锅,The Cookpot,クックポット
188,开垦者小仓,Tiller's Rest,開拓者の納屋
189,横断崖,The Descent,デセント断崖
190,天梯,Skylift,スカイリフト
191,德内维尔关,De Nevelle Checkpoint,デネベール関門
192,轻声谷,Woad Whisper Canyon,ささやきの谷
193,尼姆河,Nym River,ニーム川
194,前桅塔,Foremast,フォアマスト
195,错乱桥,Madman Bridge,迷子橋
196,眼镜岩,The Eyes,眼鏡岩
197,遗孀泪,The Mourning Widow,モーニングウィドー
198,暴风陆门,Tempest Gate,テンペスト陸門
199,奥修昂大桥,Oschon's Embrace,オシュオン大橋
200,赤血雄鸡农场,Red Rooster Stead,レッドルースター農場
201,灰舰风车群,The Grey Fleet,グレイフリート風車群
202,盲铁坑道,Blind Iron Mines,ブラインドアイアン坑道
203,拉撒格兰东路,La Thagran Eastroad,ラザグラン街道
204,废弃小屋,House of Sticks,見捨てられた廃屋
205,白鸥塔,Gullperch Tower,白鴎塔
206,太阳海岸,Costa del Sol,コスタ・デル・ソル
207,永恒川,Agelyss River,アジェレス川
208,渡轮码头,Ferry Docks,船着場
209,伽洛克巢洞,The Garlok's Lair,ガーロックの棲処
210,隐秘瀑布码头,Hidden Falls Docks,船着場：隠れ滝
211,隐秘瀑布,Hidden Falls,隠れ滝
212,布雷福洛克斯野营地,Brayflox's Longstop,ブレイフロクスの野営地
213,断弦亭,The Severed String,切られた革紐亭
214,红螳螂瀑布,Red Mantis Falls,レッドマンティス滝
215,接雨草树林码头,Raincatcher Gully Docks,船着場：レインキャッチャー
216,葡萄酒港,Wineport,ワインポート
217,帝国西方堡,Castrum Occidens,カストルム・オクシデンス
218,雨燕塔殖民地,Swiftperch,スウィフトパーチ入植地
219,渡渡鸟巢营,The Flock,ドードー営巣地
220,酿酒师灯塔,The Brewer's Beacon,ブルワーズ灯台
221,德内维尔西路,De Nevelle Westroad,デネベール街道
222,沙斯塔夏溶洞,Sastasha,サスタシャ浸食洞
223,小麦酒港,Aleport,エールポート
224,骷髅谷营地,Camp Skull Valley,キャンプ・スカルバレー
225,卫士军墓,The Founder's Crypt,エールグヘームルの墓
226,北防波堤,North Tidegate,北防波壁
227,南防波堤,South Tidegate,南防波壁
228,船舶墓场,The Ship Graveyard,船の墓場
229,永夏岛,Isle of Endless Summer,常夏の島
230,天狼星灯塔,Pharos Sirius,シリウス大灯台
231,梅梅卢恩交易站,Memeroon's Trading Post,メメルン交易商店
232,贫女材场,Poor Maid's Mill,プアメイドミル
233,撒拉奥斯的遗骸,Thalaos,サラオスの亡骸
234,愚者瀑布,Fool Falls,愚か者の滝
235,隐者庵,The Hermit's Hovel,隠者の庵
236,尼姆浮游遗迹,The Floating City of Nym,ニーム浮遊遺跡
237,瞭望阵营地,Camp Overlook,キャンプ・オーバールック
238,武伽玛罗武装矿山,U'Ghamaro Mines,ウ・ガマロ武装鉱山
239,石绿湖营地,Camp Bronze Lake,キャンプ・ブロンズレイク
240,放浪神古神殿,The Wanderer's Palace,ワンダラーパレス
241,吉吉卢恩交易站,Jijiroon's Trading Post,ジジルン交易商店
242,地灵军试掘地,Kobold Dig,コボルド軍試掘地
243,金锤台地,Hammerlea,金槌台地
244,地平,Horizon's Edge,ホライズン・エッジ
245,足迹谷,The Footfalls,足跡の谷
246,西风岬,Cape Westwind,ウエストウインド岬
247,无刺盆地,Spineless Basin,刺抜盆地
248,黑尘,Black Brush,ブラックブラッシュ
249,执掌峡谷,The Clutch,クラッチ狭間
250,枯骨,Drybone,ドライボーン
251,沙门,Sandgate,サンドゲート
252,新植林,Wellwick Wood,ウェルウィック新林
253,火墙,The Burning Wall,バーニングウォール
254,秽水,Broken Water,ブロークンウォーター
255,赞拉克,Zanr'ak,ザンラク
256,红迷宫,The Red Labyrinth,レッドラビリンス
257,撒沟厉沙漠,Sagolii Desert,サゴリー砂漠
258,蓝雾,Bluefog,ブルーフォグ
259,劳班缓冲地,Raubahn's Push,ラウバーン緩衝地
260,帝国南方堡,Castrum Meridianum,カストルム・メリディアヌム
261,萨萨莫八十罪梯,The Eighty Sins of Sasamo,ササモの八十階段
262,烽火岭灯塔,Beaconhill Lighthouse,ビーコンヒル灯台
263,毒蝎交易所,Scorpion Crossing,スコーピオン交易所
264,丰饶神井,Nophica's Wells,ノフィカの井戸
265,一号打桩塔,The East Hammer,一号杭打塔
266,白银集市,The Silver Bazaar,シルバーバザー
267,铜铃铜山,Copperbell Mines,カッパーベル銅山
268,日升门,Sunrise Gate,サンライズ門
269,日落门,Sunset Gate,サンセット門
270,亚拉戈旭日路,Royal Allagan Sunway,アラグ陽道
271,地平关,Horizon,ホライズン
272,月牙湾,Crescent Cove,クレセントコーヴ
273,不语王像,The Silent King,物言わぬ王
274,黄昏湾,Vesper Bay,ベスパーベイ
275,月滴洞,Moondrip,ムーンドリップ洞窟
276,帕拉塔安息地,Parata's Peace,パラタの墓所
277,帝国军前哨基地,Imperial Outpost,帝国軍前哨基地
278,弃石贫民窟,Stonesthrow,ストーンズスロー貧民窟
279,菲斯卡冒险者营地,Fesca's Wash,フェスカ冒険者キャンプ
280,姐妹丘,Four Sisters,姉妹丘
281,污流,Soot Creek,スートクリーク
282,王立娜娜莫菜园,Royal Plantations,王立ナナモ菜園
283,乌尔达哈调车库,Ul'dah Dispatch Yard,ウルダハ操車庫
284,亚拉戈繁星路,Royal Allagan Starway,アラグ星道
285,菲斯卡瞭望台,Fesca's Watch,フェスカ展望台
286,大霸王树,Sultantree,ササガン大王樹
287,撒沟厉关,Sagolii Gate,サゴリー関所
288,亚拉戈旭日路,Royal Allagan Sunway,アラグ陽道
289,金库灵柩亭,The Coffer & Coffin,酒房「コッファー＆コフィン」
290,黑尘驿站,Black Brush Station,ブラックブラッシュ停留所
291,希拉狄哈遗迹,Sil'dih Excavation Site,シラディハ遺跡
292,鼠巢,The Rat's Nest,ネズミの巣
293,狱门蚁穴,Hellsbrood Holes,ヘルズブルード洞穴
294,无望流民街,Lost Hope,ロストホープ流民街
295,狼烟丘,The Bonfire,狼煙の丘
296,纳纳瓦银山,Nanawa Mines,ナナワ銀山
297,邪嗣,The Unholy Heir,アンホーリーエアー
298,屈伊伯龙别宅遗迹,The Quiveron Manse,キヴロン別宅跡
299,亚拉戈旭日路,Royal Allagan Sunway,アラグ陽道
300,枯骨营地,Camp Drybone,キャンプ・ドライボーン
301,消逝王都,The Invisible City,見えざる都
302,圣阿达玛·兰达玛教会,Church of Saint Adama Landama,聖アダマ・ランダマ教会
303,锥峰原,Sea of Spires,錐峰ヶ原
304,黄金集市,The Golden Bazaar,ゴールドバザー
305,日影地修炼所,Halatali,ハラタリ修練所
306,蜥蜴人军阵地,Amalj'aa Encampment ,アマルジャ軍陣屋
307,跨天桥,Highbridge,ハイブリッジ
308,宇格拉姆河,Yugr'am River,ユグラム川
309,札尔神祠,Thal's Respite,ザルの祠
310,紫红瀑布,Burgundy Falls,バーガンディ滝
311,最终祈祷纪念地,Final Prayer,最後の祈祷
312,喀恩埋没圣堂,The Sunken Temple of Qarn,カルン埋没寺院
313,小阿拉米格,Little Ala Mhigo,リトルアラミゴ
314,火蜥蜴河,Burnt Lizard Creek,リザードクリーク
315,浪人坟,The Sepulchre,放浪者の埋葬地
316,焚者群落,Circle of the Tempered,焼かれし者の里
317,幽灵湖,Ghostlake,ゴーストレイク
318,赞拉克侧翼阵,Zanr'ak Encampment,ザンラク脇本陣
319,赞拉克祭场,Zanr'ak Altar,ザンラク祭場
320,不悔战阵,Zahar'ak,ザハラク戦陣
321,纳尔神祠,Nald's Reflection,ナルの祠
322,牛魔里程,Minotaur Malm,ミノタウロスマルム
323,遗忘绿洲,Forgotten Springs,忘れられたオアシス
324,工艺神击,Byregot's Strike,ビエルゴズ・ストライク
325,蓝雾营地,Camp Bluefog,キャンプ・ブルーフォグ
326,东侧监视塔,East Watchtower,東方監視塔
327,西侧监视塔,West Watchtower,西方監視塔
328,艾玛吉娜秘银废矿,Abandoned Amajina Mythril Mine,アマジナ霊銀山跡
329,卫月爪痕,Dalamud's Talons,ダラガブの爪
330,青磷泉,Ceruleum Field,青燐泉
331,青磷精炼所,Ceruleum Processing Plant,青燐精製所
332,前门,Forward Gates,前門
333,帝国南方堡,Castrum Meridianum,カストルム・メリディアヌム
334,锥峰原,Sea of Spires,錐峰ヶ原
335,魔列车停车场,Loading Bay,魔列車停車場
336,飞空战舰着陆场,Dreadnaught Landing,飛空戦艦発着場
337,莫拉比造船厂,Moraby Drydocks,モラビー造船廠
338,砂盐滩,The Salt Strand,ソルトストランド
339,守炬埠头,Candlekeep Quay,キャンドルキープ埠頭
340,空心穴,Empty Heart,エンプティハート
341,奥修昂火炬,Oschon's Torch,オシュオン灯台
342,青磷水采掘场,Ceruleum Drill,青燐採水場
343,静语庄园1层,Haukke Manor: Ground Floor,ハウケタ御用邸：1F
344,静语庄园2层,Haukke Manor: Second Floor,ハウケタ御用邸：2F
345,静语庄园地窖,Haukke Manor: Cellarage,ハウケタ御用邸：B1F
346,神勇队司令室,Seat of the First Bow,神勇隊司令室
347,芙蓉圆桌,Lotus Stand,不語仙の座卓
348,再生的残桩,Lifemend Stump,再生の根株
349,帝国海上基地,Castrum Marinum,カステッルム・マリヌム
350,拉诺西亚外地,Outer La Noscea,外地ラノシア
351,提督室,Command Room,アドミラルブリッジ：提督室
352,利姆萨·罗敏萨会议室,リムサ・ロミンサ会議部屋,リムサ・ロミンサ会議部屋
353,利姆萨·罗敏萨演讲室,リムサ・ロミンサ演説部屋,リムサ・ロミンサ演説部屋
354,银胄团总长室,Heart of the Sworn,銀冑団総長室
355,芳香堂,The Fragrant Chamber,香煙の間
356,沙之家,The Waking Sands,砂の家
357,炎帝陵,Bowl of Embers,炎帝祭跡
358,狼狱停船场,Wolves' Den Pier,ウルヴズジェイル係船場
359,奥·哥摩罗火口神殿,The Navel,オ・ゴモロ火口神殿
360,荆棘之园,Thornmarch,茨の園
361,呼啸眼石塔群,The Howling Eye,ハウリングアイ石塔群
362,海蛇巢穴,The Serpent's Tongue,海蛇の巣穴
363,萨普沙产卵地,Sapsa Spawning Grounds,サプサ産卵地
364,鱼人军阵营,Sahagin Landbase,サハギン軍陣営
365,隐秘港,Reaver Hide,船隠しの港
366,温酒疗养院,Warmwine Sanitorium,ウォームワイン・サナトリウム
367,,,
368,小麦酒港码头,Aleport Docks,船着場：エールポート
369,,,
370,月牙湾码头,Crescent Cove Docks,波止場：クレセントコーヴ
371,白银集市码头,Silver Bazaar Docks,波止場：シルバーバザー
372,地下2层,B2,B2F
373,来生回廊,Merchant Strip,ザル回廊
374,拂晓之间,The Solar,暁の間
375,二号打桩塔,The South Hammer,二号杭打塔
376,三号打桩塔,The West Hammer,三号杭打塔
377,樵鸣洞,Cutter's Cry,カッターズクライ
378,以太之光广场,Ul'dah Aetheryte Plaza,エーテライト・プラザ
379,次元缝隙迎宾室,Hall of Summoning,次元の狭間：迎賓室
380,巨龙首,Dragonhead,ドラゴンヘッド
381,神意之地,Providence Point,神意の地
382,巨石丘,Boulder Downs,巨石の丘
383,白云崖,Whitebrim,ホワイトブリム
384,哈尔德拉斯行军道,Haldrath's March,ハルドラス騎道
385,阿德内尔占星台,First Dicasterial Observatorium of Aetherial and Astrological Phenomena,アドネール占星台
386,狮鹫大桥,Griffin Crossing,グリフィン大橋
387,天火要塞群,Skyfire Locks,アートボルグ砦群
388,巨龙首营地,Camp Dragonhead,キャンプ・ドラゴンヘッド
389,落魔崖,Witchdrop,ウィッチドロップ
390,钢卫塔,Steel Vigil,スチールヴィジル
391,魔胃洞,The Ogre's Belly,悪鬼の胃袋
392,圣人泪,The Weeping Saint,聖ダナフェンの落涙
393,风扬殖民地,Natalan,ナタラン入植地
394,黄金谷,The Aurum Vale,オーラムヴェイル
395,七响走廊,Hall of the Seven Echoes,七谺
396,秘石塔,Monument Tower,秘石の塔
397,战争神眼,The Fury's Gaze,ハルオーネの射目
398,圣人旅道,Daniffen Pass,聖ダナフェンの旅程
399,泽梅尔要塞,Dzemael Darkhold,ゼーメル要塞
400,大审门,Gates of Judgement,大審門
401,石卫塔,Stone Vigil,ストーンヴィジル
402,白云崖前哨,Whitebrim Front,ホワイトブリム前哨地
403,贝希摩斯的领地,Behemoth's Dominion,ベヒーモスの縄張り
404,披雪大冰壁,Snowcloak,スノークローク大氷壁
405,剑峰,The Nail,剣ヶ峰
406,云廊,Steps of Faith,雲廊
407,云海,Sea of Clouds,雲海
408,白狼门（中央林区西侧方面）,White Wolf Gate (Central Shroud),白狼門（中央森林西方面）
409,迷雾湿地,Fogfens,迷霧湿原
410,银泪湖北岸,North Silvertear,銀泪湖北岸
411,丧灵钟,Revenant's Toll,レヴナンツトール
412,废弃营地,Camp Revenant's Toll,崩壊したキャンプ
413,纠缠沼泽林,The Tangle,タングル湿林
414,早霜顶,Rathefrost,早霜峠
415,帝国中央堡,Castrum Centri,カストルム・セントリ
416,圣寇伊纳克调查地,Saint Coinach's Find,聖コイナク財団の調査地
417,歌咏裂谷,Singing Shards,唄う裂谷
418,密约之塔,The Keeper of the Lake,黙約の塔
419,"常影区
[长老树]","Everschade
(The Guardian Tree)","エバーシェイド
[長老の木]"
420,水晶塔,Crystal Tower,クリスタルタワー
421,银泪湖,Silvertear Falls,銀泪湖
422,勇敢之心号,The <Emphasis>Braveheart</Emphasis>,ブレイブハート号
423,接待处,Entry Counter,対戦受付
424,狼狱水上竞技场码头,Wolves' Den Docks,船着場：ウルヴズジェイル
425,海雾村,Mist,ミスト・ヴィレッジ
426,薰衣草苗圃,The Lavender Beds,ラベンダーベッド
427,高脚孤丘,The Goblet,ゴブレットビュート
428,阅兵场,Parade Ground,閲兵場
429,天营路,Via Praetoria,ヴィア・プラエトリア
430,天幕魔导城,The Praetorium,魔導城プラエトリウム
431,废物处理场,Waste Disposal,廃棄物処分場
432,地营路,Via Principalis,ヴィア・プリンシパリス
433,第五封锁区,Area V,第V閉鎖区
434,中央交叉路,Central Crossing,中央交差路
435,魔列车停车场,Phantom Train Depot,魔列車停留場
436,军火库,Armamentarium,アーマメンタリウム
437,飞空艇着陆场,Dreadnaught Landing,飛空艇発着場
438,青磷水汲取场,Ceruleum Pumps,青燐水汲上場
439,邓斯坦哨塔,Dunstan's Spire,ダンスタン監視哨
440,天幕魔导城,The Praetorium,魔導城プラエトリウム
441,顶层,Sky Level,最上層
442,管理层,Castrum Control,管理層
443,防御层,Castrum Defense,防御層
444,主层,Main Level,主要層
445,基层,Ground Level,基部層
446,工房层,Research Level,工房層
447,飞空艇平台,Airship Platform,飛空艇プラットフォーム
448,对空防御区,Anti-aircraft Station,対空防御区
449,魔导装甲库,Magitek Armor Bay,魔導アーマー駐機庫
450,外侧通路,Outer Walk,外縁通路
451,军团长室,Command Chamber,軍団長室
452,基部中枢区,Central Hall,基部中枢区
453,斜行升降机,The Echelon,斜行リフト
454,斯卡艾瓦研究室,Laboratorium Primum,スカエウァ研究室
455,魔导工房区,Magitek Research,魔導工房区
456,工房升降机,Magitek Lift,工房リフト
457,后营门,Porta Decumana,ポルタ・デクマーナ
458,魔导兵器认证室,Armor Recognition Chamber,魔導兵器認証室
459,呼啸眼外围,The Howling Eye,ハウリングアイ外縁
460,莫拉比造船厂码头,Moraby Drydocks Landing,船着場：モラビー造船廠
461,幻影群岛码头,Isles of Umbra Docks,船着場：幻影諸島
462,罗塔诺海,Rhotano Sea,ロータノ海
463,诸神黄昏级拘束舰,The Ragnarok,ラグナロク級拘束艦
464,陨石勘查坑表层,Upper Aetheroacoustic Exploratory Site,メテオ探査坑浅部
465,陨石勘查坑深层,Lower Aetheroacoustic Exploratory Site,メテオ探査坑深部
466,诸神黄昏级拘束舰,The Ragnarok,ラグナロク級拘束艦
467,隔离壁,Ragnarok Drive Cylinder,稼働隔壁
468,中枢区,Ragnarok Central Core,中枢区画
469,第一舰桥,Ragnarok Main Bridge,第一艦橋
470,纳尔神祠领路人,Labyrinth Guide (to the Minotaur Malm),案内人：ナルの祠
471,牛魔里程领路人,Labyrinth Guide (to Nald's Reflection),案内人：ミノタウロスマルム
472,沙之家,The Waking Sands,砂の家
473,白狼门领路人,White Wolf Gate Guard,案内人：白狼門
474,军团兵员区,Training Area,軍団兵員区
475,镜池栈桥码头,Mirror Planks Docks,船着場：鏡池桟橋
476,薰衣草苗圃码头,Lavender Beds Docks,船着場：ラベンダーベッド
477,后营门,Porta Decumana,ポルタ・デクマーナ
478,古代人迷宫,Labyrinth of the Ancients,古代の民の迷宮
479,古代人迷宫1层,Lower Labyrinth,古代の民の迷宮階層1
480,古代人迷宫2层,Upper Labyrinth,古代の民の迷宮階層2
481,石之家,The Rising Stones,石の家
482,灰阵营,Ring of Ash,灰の陣営
483,铜铃铜山（骚乱坑道）,Copperbell Mines (Hard),カッパーベル銅山 (Hard)
484,静语庄园（恶灵府邸）,Haukke Manor (Hard),ハウケタ御用邸 (Hard)
485,下层底部,First Lower Ring,下層1
486,下层中部,Second Lower Ring,下層2
487,下层上部,Third Lower Ring,下層3
488,中层底部,First Central Ring,中層1
489,中层中部,Second Central Ring,中層2
490,中层上部,Third Central Ring,中層3
491,上层,Upper Ring,上層
492,山スポット25,山スポット25,山スポット25
493,希尔科斯塔,Syrcus Tower,シルクスの塔
494,沙斯塔夏溶洞（逆转要害）,Sastasha (Hard),サスタシャ浸食洞 (Hard)
495,放浪神古神殿（武装圣域）,The Wanderer's Palace (Hard),ワンダラーパレス (Hard)
496,尘封秘岩,Seal Rock,シールロック
497,阿巴拉提亚,Abalathia's Spine,アバラシア
498,龙堡,Dravania,ドラヴァニア
499,天狼星灯塔（地脉灵灯）,Pharos Sirius (Hard),シリウス大灯台 (Hard)
500,利姆萨·罗敏萨城区,Limsa Lominsa,リムサ・ロミンサ市街
501,ウルヴズジェイル,ウルヴズジェイル,ウルヴズジェイル
502,拉诺西亚,La Noscea,ラノシア
503,ゴールドソーサー,ゴールドソーサー,ゴールドソーサー
504,乌尔达哈城区,Ul'dah,ウルダハ市街
505,萨纳兰,Thanalan,ザナラーン
506,格里达尼亚城区,Gridania,グリダニア市街
507,黑衣森林,The Black Shroud,黒衣森
508,库尔札斯,Coerthas,クルザス
509,摩杜纳,Mor Dhona,モードゥナ
510,阿巴拉提亚,Abalathia's Spine,アバラシア
511,龙堡,Dravania,ドラヴァニア
512,伊修加德城区,Ishgard,イシュガルド市街
513,黄金港城区,Kugane,クガネ市街
514,基拉巴尼亚,Gyr Abania,ギラバニア
515,奥萨德,Othard,オサード
516,水晶都,The Crystarium,クリスタリウム市街
517,游末邦,Eulmore,ユールモア市街
518,诺弗兰特,Norvrandt,ノルヴラント
519,,,
520,忏悔回廊,The Way of Penance,懺悔の回廊
521,宽容回廊,The Torn's Rest,寛容の回廊
